[117220/300000] -- step:2315783 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[117240/300000] -- step:2316163 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[117260/300000] -- step:2316571 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[117280/300000] -- step:2316951 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[117300/300000] -- step:2317275 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[117320/300000] -- step:2317711 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[117340/300000] -- step:2318119 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[117360/300000] -- step:2318555 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0138
[117380/300000] -- step:2318935 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0136
[117400/300000] -- step:2319343 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0142
[117420/300000] -- step:2319830 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[117440/300000] -- step:2320399 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[117460/300000] -- step:2320863 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0135
[117480/300000] -- step:2321187 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[117500/300000] -- step:2321595 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0142
[117520/300000] -- step:2322031 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[117540/300000] -- step:2322495 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0147
[117560/300000] -- step:2322959 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0125
[117580/300000] -- step:2323311 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0136
[117600/300000] -- step:2323691 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0131
[117620/300000] -- step:2324161 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0145
[117640/300000] -- step:2324653 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0138
[117660/300000] -- step:2325005 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[117680/300000] -- step:2325441 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0137
[117700/300000] -- step:2326002 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[117720/300000] -- step:2326438 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[117740/300000] -- step:2326874 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[117760/300000] -- step:2327444 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0027
[117780/300000] -- step:2327852 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0031
[117800/300000] -- step:2328260 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0032
[117820/300000] -- step:2328705 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[117840/300000] -- step:2329162 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[117860/300000] -- step:2329570 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[117880/300000] -- step:2329978 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[117900/300000] -- step:2330330 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[117920/300000] -- step:2330710 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[117940/300000] -- step:2331083 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0144
[117960/300000] -- step:2331491 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0139
[117980/300000] -- step:2331927 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[118000/300000] -- step:2332335 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0124
[118020/300000] -- step:2332715 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[118040/300000] -- step:2333039 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0146
[118060/300000] -- step:2333391 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[118080/300000] -- step:2333799 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0136
[118100/300000] -- step:2334151 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[118120/300000] -- step:2334503 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0131
[118140/300000] -- step:2334883 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[118160/300000] -- step:2335235 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0137
[118180/300000] -- step:2335615 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0135
[118200/300000] -- step:2335967 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0143
[118220/300000] -- step:2336291 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0142
[118240/300000] -- step:2336720 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0027
[118260/300000] -- step:2337044 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0031
[118280/300000] -- step:2337396 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0031
[118300/300000] -- step:2337776 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[118320/300000] -- step:2338187 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0142
[118340/300000] -- step:2338644 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[118360/300000] -- step:2338968 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[118380/300000] -- step:2339320 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.003
[118400/300000] -- step:2339728 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0028
[118420/300000] -- step:2340346 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[118440/300000] -- step:2340782 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0027
[118460/300000] -- step:2341400 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[118480/300000] -- step:2341724 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[118500/300000] -- step:2342209 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0145
[118520/300000] -- step:2342673 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0128
[118540/300000] -- step:2343053 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0142
[118560/300000] -- step:2343517 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0143
[118580/300000] -- step:2344009 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.1 -- time:0.0142
[118600/300000] -- step:2344578 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[118620/300000] -- step:2345063 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0143
[118640/300000] -- step:2345499 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0145
[118660/300000] -- step:2345966 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[118680/300000] -- step:2346374 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[118700/300000] -- step:2346754 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[118720/300000] -- step:2347078 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[118740/300000] -- step:2347857 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[118760/300000] -- step:2348398 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.1 -- time:0.0028
[118780/300000] -- step:2348806 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.1 -- time:0.0017
[118800/300000] -- step:2349186 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.1 -- time:0.0029
[118820/300000] -- step:2349594 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[118840/300000] -- step:2350086 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[118860/300000] -- step:2350599 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0142
[118880/300000] -- step:2350951 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0144
[118900/300000] -- step:2351303 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0136
[118920/300000] -- step:2351655 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0144
[118940/300000] -- step:2352035 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0125
[118960/300000] -- step:2352443 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0147
[118980/300000] -- step:2352823 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0146
[119000/300000] -- step:2353287 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[119020/300000] -- step:2353667 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[119040/300000] -- step:2354103 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0135
[119060/300000] -- step:2354539 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0145
[119080/300000] -- step:2354947 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0143
[119100/300000] -- step:2355327 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.1 -- time:0.0147
[119120/300000] -- step:2355707 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0138
[119140/300000] -- step:2356087 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0136
[119160/300000] -- step:2356460 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.1 -- time:0.0027
[119180/300000] -- step:2356924 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.1 -- time:0.0029
[119200/300000] -- step:2357409 -- avg_reward:0.6 -- best_reward:2.0  -- eps:0.1 -- time:0.0141
[119220/300000] -- step:2357705 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0136
[119240/300000] -- step:2358246 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0016
[119260/300000] -- step:2358682 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[119280/300000] -- step:2359034 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[119300/300000] -- step:2359386 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0026
[119320/300000] -- step:2359738 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0017
[119340/300000] -- step:2360062 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0029
[119360/300000] -- step:2360498 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[119380/300000] -- step:2360927 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0137
[119400/300000] -- step:2361440 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[119420/300000] -- step:2361848 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.003
[119440/300000] -- step:2362333 -- avg_reward:0.4 -- best_reward:4.0  -- eps:0.1 -- time:0.0138
[119460/300000] -- step:2362685 -- avg_reward:0.5 -- best_reward:4.0  -- eps:0.1 -- time:0.0141
[119480/300000] -- step:2363234 -- avg_reward:0.6 -- best_reward:4.0  -- eps:0.1 -- time:0.0029
[119500/300000] -- step:2363789 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.1 -- time:0.0145
[119520/300000] -- step:2364113 -- avg_reward:0.3 -- best_reward:2.0  -- eps:0.1 -- time:0.0137
[119540/300000] -- step:2364598 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.1 -- time:0.0028
[119560/300000] -- step:2365062 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[119580/300000] -- step:2365386 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[119600/300000] -- step:2365794 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[119620/300000] -- step:2366223 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0137
[119640/300000] -- step:2366575 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0144
[119660/300000] -- step:2367060 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[119680/300000] -- step:2367545 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0138
[119700/300000] -- step:2367897 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0136
[119720/300000] -- step:2368249 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0143
[119740/300000] -- step:2368713 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0142
[119760/300000] -- step:2369037 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0142
[119780/300000] -- step:2369417 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[119800/300000] -- step:2369797 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[119820/300000] -- step:2370177 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[119840/300000] -- step:2370529 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0138
[119860/300000] -- step:2370965 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[119880/300000] -- step:2371485 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0137
[119900/300000] -- step:2371809 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[119920/300000] -- step:2372161 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0159
[119940/300000] -- step:2372597 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[119960/300000] -- step:2372998 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[119980/300000] -- step:2373434 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[120000/300000] -- step:2373842 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0026
[120020/300000] -- step:2374404 -- avg_reward:0.7 -- best_reward:4.0  -- eps:0.1 -- time:0.0028
[120040/300000] -- step:2374896 -- avg_reward:0.6 -- best_reward:4.0  -- eps:0.1 -- time:0.0032
[120060/300000] -- step:2375220 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[120080/300000] -- step:2375544 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0017
[120100/300000] -- step:2375868 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[120120/300000] -- step:2376332 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[120140/300000] -- step:2376845 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[120160/300000] -- step:2377281 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0136
[120180/300000] -- step:2377745 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[120200/300000] -- step:2378125 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[120220/300000] -- step:2378799 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0127
[120240/300000] -- step:2379207 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[120260/300000] -- step:2379615 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0132
[120280/300000] -- step:2380023 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0137
[120300/300000] -- step:2380459 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.1 -- time:0.0143
[120320/300000] -- step:2381000 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.1 -- time:0.0027
[120340/300000] -- step:2381464 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[120360/300000] -- step:2382005 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0143
[120380/300000] -- step:2382434 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0016
[120400/300000] -- step:2382842 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[120420/300000] -- step:2383278 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0031
[120440/300000] -- step:2383714 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[120460/300000] -- step:2384066 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[120480/300000] -- step:2384495 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.1 -- time:0.0146
[120500/300000] -- step:2384987 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.1 -- time:0.0143
[120520/300000] -- step:2385339 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[120540/300000] -- step:2385803 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[120560/300000] -- step:2386239 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[120580/300000] -- step:2386731 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0135
[120600/300000] -- step:2387223 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.1 -- time:0.0148
[120620/300000] -- step:2387659 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.1 -- time:0.0134
[120640/300000] -- step:2388039 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0137
[120660/300000] -- step:2388447 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0144
[120680/300000] -- step:2388911 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0138
[120700/300000] -- step:2389319 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[120720/300000] -- step:2389755 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.1 -- time:0.0134
[120740/300000] -- step:2390291 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.1 -- time:0.0137
[120760/300000] -- step:2390727 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.1 -- time:0.0141
[120780/300000] -- step:2391023 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0136
[120800/300000] -- step:2391431 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0144
[120820/300000] -- step:2391811 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[120840/300000] -- step:2392219 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0146
[120860/300000] -- step:2392459 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[120880/300000] -- step:2392870 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[120900/300000] -- step:2393250 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.003
[120920/300000] -- step:2393791 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0122
[120940/300000] -- step:2394199 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0139
[120960/300000] -- step:2394638 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[120980/300000] -- step:2395038 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[121000/300000] -- step:2395418 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[121020/300000] -- step:2395904 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0027
[121040/300000] -- step:2396200 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[121060/300000] -- step:2396580 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[121080/300000] -- step:2396932 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[121100/300000] -- step:2397284 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[121120/300000] -- step:2397636 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[121140/300000] -- step:2398044 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0029
[121160/300000] -- step:2398424 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0028
[121180/300000] -- step:2398776 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0031
[121200/300000] -- step:2399252 -- avg_reward:0.3 -- best_reward:3.0  -- eps:0.1 -- time:0.0028
[121220/300000] -- step:2399719 -- avg_reward:0.5 -- best_reward:3.0  -- eps:0.1 -- time:0.0134
[121240/300000] -- step:2400092 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0017
[121260/300000] -- step:2400529 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.013
[121280/300000] -- step:2401014 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[121300/300000] -- step:2401453 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[121320/300000] -- step:2401826 -- avg_reward:0.4 -- best_reward:2.0  -- eps:0.1 -- time:0.0029
[121340/300000] -- step:2402199 -- avg_reward:0.3 -- best_reward:2.0  -- eps:0.1 -- time:0.0142
[121360/300000] -- step:2402579 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[121380/300000] -- step:2402952 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.1 -- time:0.0029
[121400/300000] -- step:2403360 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.1 -- time:0.0029
[121420/300000] -- step:2403733 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0144
[121440/300000] -- step:2404226 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[121460/300000] -- step:2404578 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0031
[121480/300000] -- step:2405035 -- avg_reward:0.5 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[121500/300000] -- step:2405477 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0141
[121520/300000] -- step:2405916 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[121540/300000] -- step:2406268 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0018
[121560/300000] -- step:2406620 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0031
[121580/300000] -- step:2406944 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[121600/300000] -- step:2407380 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0026
[121620/300000] -- step:2407704 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0027
[121640/300000] -- step:2408056 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0029
[121660/300000] -- step:2408457 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0136
[121680/300000] -- step:2408809 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0142
[121700/300000] -- step:2409161 -- avg_reward:0.0 -- best_reward:0.0  -- eps:0.1 -- time:0.0139
[121720/300000] -- step:2409597 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0137
[121740/300000] -- step:2409949 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0127
[121760/300000] -- step:2410378 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[121780/300000] -- step:2410786 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.003
[121800/300000] -- step:2411110 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[121820/300000] -- step:2411434 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[121840/300000] -- step:2411842 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[121860/300000] -- step:2412327 -- avg_reward:0.1 -- best_reward:1.0  -- eps:0.1 -- time:0.0133
[121880/300000] -- step:2412776 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[121900/300000] -- step:2413198 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[121920/300000] -- step:2413662 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[121940/300000] -- step:2414014 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0031
[121960/300000] -- step:2414394 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0028
[121980/300000] -- step:2414858 -- avg_reward:0.2 -- best_reward:1.0  -- eps:0.1 -- time:0.0018
[122000/300000] -- step:2415322 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0029
[122020/300000] -- step:2415891 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.014
[122040/300000] -- step:2416537 -- avg_reward:0.8 -- best_reward:4.0  -- eps:0.1 -- time:0.0138
[122060/300000] -- step:2417165 -- avg_reward:0.8 -- best_reward:4.0  -- eps:0.1 -- time:0.0142
[122080/300000] -- step:2417629 -- avg_reward:0.7 -- best_reward:4.0  -- eps:0.1 -- time:0.0131
[122100/300000] -- step:2418142 -- avg_reward:0.4 -- best_reward:1.0  -- eps:0.1 -- time:0.0027
[122120/300000] -- step:2418543 -- avg_reward:0.6 -- best_reward:2.0  -- eps:0.1 -- time:0.014
[122140/300000] -- step:2419063 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.1 -- time:0.0141
[122160/300000] -- step:2419576 -- avg_reward:0.5 -- best_reward:2.0  -- eps:0.1 -- time:0.0017
[122180/300000] -- step:2419872 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.0027
[122200/300000] -- step:2420280 -- avg_reward:0.3 -- best_reward:1.0  -- eps:0.1 -- time:0.003
